window_source	window_id	subject	participant_id	pid	label_class	primary_target	channel	sfreq_hz	window_start_sample	window_stop_sample	actual_samples	expected_samples	finite_fraction	min_uv	p01_uv	median_uv	p99_uv	max_uv	robust_range_uv	peak_to_peak_uv	std_uv	mad_uv	outlier_fraction_10mad	longest_unchanged_sec	abrupt_jump_fraction	endpoint_fraction	critical_flags	review_flags	channel_decision
background_review	B01404	sub-20	sub-20	13	background_review	False	HB_2	256.0	1244160	1305600	61440	61440	1.0	-168.4138246738386	-96.96589608606106	1.5106431677727465	76.85969329365967	114.03067063401215	173.82558937972072	282.44449530785073	34.390145684565155	20.782787823300527	0.0	0.0078125	0.0	3.255208333333333e-05	pass	pass	include
background_review	B01405	sub-20	sub-20	13	background_review	False	HB_1	256.0	1282560	1344000	61440	61440	1.0	-238.5442893110553	-121.53810940718718	-0.5951018539713595	106.85374227512	150.9269855802241	228.39185168230716	389.47127489127945	49.814696120965294	34.33279926756695	0.0	0.0078125	0.0	3.255208333333333e-05	pass	pass	include
background_review	B01405	sub-20	sub-20	13	background_review	False	HB_2	256.0	1282560	1344000	61440	61440	1.0	-196.24628061341286	-100.44495307850785	2.1515220874339964	73.16182192721432	106.24856946669698	173.60677500572217	302.4948500801098	34.673694067460886	21.057450217441062	0.0	0.0078125	0.0	3.255208333333333e-05	pass	pass	include
background_review	B01419	sub-20	sub-20	13	background_review	False	HB_1	256.0	2265600	2327040	61440	61440	1.0	-1128.9082169832914	-798.5809109636073	-8.743419546807248	729.6406500343325	940.8560311284043	1528.2215609979398	2069.7642481116955	342.6145395153137	202.05996795605398	0.0	0.01171875	0.0	3.255208333333333e-05	pass	high_robust_range	review
background_review	B01419	sub-20	sub-20	13	background_review	False	HB_2	256.0	2265600	2327040	61440	61440	1.0	-1049.2561226825362	-685.8979171435113	-23.57518883039617	671.4168001831083	827.1457999542226	1357.3147173266198	1876.4019226367589	300.6502274848176	172.30487525749595	0.0	0.01171875	0.0	3.255208333333333e-05	pass	high_robust_range	review
background_review	B01406	sub-20	sub-20	13	background_review	False	HB_1	256.0	2488320	2549760	61440	61440	1.0	-1220.1876859693296	-724.5337605859465	0.5035477225907827	624.7196154726479	1031.4946211947808	1349.2533760585943	2251.68230716411	253.6148557831176	98.8784618905928	0.0022135416666666666	0.015625	0.0	3.255208333333333e-05	pass	high_robust_range	review
background_review	B01406	sub-20	sub-20	13	background_review	False	HB_2	256.0	2488320	2549760	61440	61440	1.0	-1463.9047837033645	-564.6445410849166	-1.6937514305335015	564.2783245593956	1047.6997024490727	1128.9228656443122	2511.604486152437	224.3272853747252	95.399404898146	0.004036458333333334	0.01171875	0.0	3.255208333333333e-05	pass	high_robust_range	review
background_review	B01412	sub-20	sub-20	13	background_review	False	HB_1	256.0	2503680	2565120	61440	61440	1.0	-1220.1876859693296	-645.1252002746626	0.1373311970700687	547.3206683451589	1031.4946211947808	1192.4458686198213	2251.68230716411	203.75441302593072	68.02471961547265	0.012272135416666666	0.015625	0.0	3.255208333333333e-05	pass	high_robust_range;many_10mad_outliers	review
background_review	B01412	sub-20	sub-20	13	background_review	False	HB_2	256.0	2503680	2565120	61440	61440	1.0	-1463.9047837033645	-535.3829251544978	-1.052872510872252	523.8828107118333	1047.6997024490727	1059.265735866331	2511.604486152437	187.95323750719655	59.32707713435569	0.012760416666666666	0.01171875	0.0	3.255208333333333e-05	pass	high_robust_range;many_10mad_outliers	review
background_review	B01390	sub-20	sub-20	13	background_review	False	HB_1	256.0	2519040	2580480	61440	61440	1.0	-554.9553673609523	-324.8999771114673	0.5951018539709613	355.001144426642	642.9388876173034	679.9011215381092	1197.8942549782557	109.7379586524292	31.219958800640878	0.02900390625	0.015625	0.0	3.255208333333333e-05	pass	many_10mad_outliers	review
background_review	B01390	sub-20	sub-20	13	background_review	False	HB_2	256.0	2519040	2580480	61440	61440	1.0	-673.3348592355231	-380.3817807278555	0.32043945983042565	330.7594415197984	903.8681620508123	711.1412222476539	1577.2030212863356	107.20217792669705	31.036850537880518	0.024723307291666666	0.01171875	0.0	3.255208333333333e-05	pass	many_10mad_outliers	review
background_review	B01400	sub-20	sub-20	13	background_review	False	HB_1	256.0	2787840	2849280	61440	61440	1.0	-440.3295948729688	-233.234149691005	1.052872510871854	208.5145342183564	424.216067750057	441.7486839093614	864.5456626230258	60.41529118607354	14.648661020828564	0.04436848958333333	0.015625	0.0	3.255208333333333e-05	pass	many_10mad_outliers	review
background_review	B01400	sub-20	sub-20	13	background_review	False	HB_2	256.0	2787840	2849280	61440	61440	1.0	-278.55344472419335	-150.87571526665158	0.2288853284502472	118.8830395971616	408.4687571526662	269.7587548638132	687.0222018768595	40.010274349042206	12.817578393224993	0.021988932291666666	0.01171875	0.0	3.255208333333333e-05	pass	many_10mad_outliers	review
background_review	B01392	sub-20	sub-20	13	background_review	False	HB_1	256.0	2826240	2887680	61440	61440	1.0	-394.8271915770201	-201.0830853742277	1.1444266422520324	228.8038452735178	287.8919661249712	429.8869306477455	682.7191577019912	58.86215836654459	15.47264820325017	0.037613932291666666	0.015625	0.0	3.255208333333333e-05	pass	many_10mad_outliers	review
background_review	B01392	sub-20	sub-20	13	background_review	False	HB_2	256.0	2826240	2887680	61440	61440	1.0	-175.0972762645916	-65.47127489127966	0.32043945983042565	73.47219043259307	175.37193865873178	138.94346532387272	350.4692149233234	24.29978252262495	12.176699473563744	0.004654947916666667	0.01171875	0.0	3.255208333333333e-05	pass	pass	include
background_review	B01398	sub-20	sub-20	13	background_review	False	HB_1	256.0	2995200	3056640	61440	61440	1.0	-406.1799038681622	-150.83543144884433	-0.045777065690288374	183.96704051270336	317.8301670862895	334.80247196154767	724.0100709544517	47.66653663453183	9.887846189059282	0.03497721354166667	0.015625	0.0	3.255208333333333e-05	pass	many_10mad_outliers	review
background_review	B01398	sub-20	sub-20	13	background_review	False	HB_2	256.0	2995200	3056640	61440	61440	1.0	-155.41313801785324	-40.23804074158866	-0.045777065690288374	40.51270313572879	76.40192263675878	80.75074387731746	231.815060654612	15.550869785312763	8.880750743877316	0.0006510416666666666	0.015625	0.0	3.255208333333333e-05	pass	pass	include
background_review	B01409	sub-20	sub-20	13	background_review	False	HB_1	256.0	3002880	3064320	61440	61440	1.0	-406.1799038681622	-150.83543144884433	0.04577706568989015	183.96704051270336	317.8301670862895	334.80247196154767	724.0100709544517	47.40299983489888	9.338521400778209	0.03836263020833333	0.015625	0.0	3.255208333333333e-05	pass	many_10mad_outliers	review
background_review	B01409	sub-20	sub-20	13	background_review	False	HB_2	256.0	3002880	3064320	61440	61440	1.0	-155.41313801785324	-39.96337834744813	0.04577706568989015	38.04074158846398	76.40192263675878	78.00411993591212	231.815060654612	15.080096171289691	8.606088349736781	0.0007161458333333333	0.015625	0.0	3.255208333333333e-05	pass	pass	include
background_review	B01410	sub-20	sub-20	13	background_review	False	HB_1	256.0	3010560	3072000	61440	61440	1.0	-402.5177386129551	-87.02220187685988	-0.2288853284506454	104.25452048523681	295.3078507667656	191.27672236209668	697.8255893797207	36.02249510139817	9.338521400778207	0.020670572916666668	0.015625	0.0	3.255208333333333e-05	pass	many_10mad_outliers	review
background_review	B01410	sub-20	sub-20	13	background_review	False	HB_2	256.0	3010560	3072000	61440	61440	1.0	-127.48912794689879	-56.13275349050146	-0.1373311970704669	69.22499427786663	138.65873197528018	125.35774776836809	266.14785992217895	19.945801792430174	9.063859006637674	0.010172526041666666	0.015625	0.0	3.255208333333333e-05	pass	many_10mad_outliers	review
background_review	B01420	sub-20	sub-20	13	background_review	False	HB_1	256.0	3025920	3087360	61440	61440	1.0	-402.5177386129551	-87.40856031128423	-0.32043945983082395	104.67658503089947	295.3078507667656	192.0851453421837	697.8255893797207	36.469303541746235	9.521629663538567	0.019905598958333333	0.015625	0.0	3.255208333333333e-05	pass	many_10mad_outliers	review
background_review	B01420	sub-20	sub-20	13	background_review	False	HB_2	256.0	3025920	3087360	61440	61440	1.0	-217.853055619135	-69.81002517738632	-0.1373311970704669	86.80338750286091	138.65873197528018	156.61341268024722	356.5117875944152	23.935165951812525	9.88784618905928	0.010384114583333333	0.015625	0.0	3.255208333333333e-05	pass	many_10mad_outliers	review
background_review	B01421	sub-20	sub-20	13	background_review	False	HB_1	256.0	3033600	3095040	61440	61440	1.0	-402.5177386129551	-87.40856031128423	-0.1373311970704669	104.67658503089947	295.3078507667656	192.0851453421837	697.8255893797207	36.2298587075894	9.430075532158387	0.020231119791666665	0.015625	0.0	3.255208333333333e-05	pass	many_10mad_outliers	review
background_review	B01421	sub-20	sub-20	13	background_review	False	HB_2	256.0	3033600	3095040	61440	61440	1.0	-217.853055619135	-69.77431906614805	-0.1373311970704669	86.80338750286091	138.65873197528018	156.57770656900897	356.5117875944152	23.703985672135484	9.704737926298922	0.011409505208333334	0.015625	0.0	3.255208333333333e-05	pass	many_10mad_outliers	review
transition	T0101	sub-20	sub-20	13	REM_to_Wake	True	HB_1	256.0	3164160	3225600	61440	61440	1.0	-275.1659418631267	-132.5804531929505	0.5035477225907827	119.43236438544268	262.6230258640419	252.0128175783932	537.7889677271686	39.51259584025592	14.465552758068206	0.0134765625	0.01171875	0.0	3.255208333333333e-05	pass	many_10mad_outliers	review
transition	T0101	sub-20	sub-20	13	REM_to_Wake	True	HB_2	256.0	3164160	3225600	61440	61440	1.0	-277.54634927901134	-155.89105058365777	-0.045777065690288374	227.6493476768137	349.23323414969076	383.5403982604715	626.7795834287022	52.160979713158504	14.83176928358892	0.028385416666666666	0.01171875	0.0	3.255208333333333e-05	pass	many_10mad_outliers	review
background_review	B01401	sub-20	sub-20	13	background_review	False	HB_1	256.0	4062720	4124160	61440	61440	1.0	-953.9482719157702	-407.3344014648663	-1.3275349050127878	436.1181048294802	556.7864499885555	843.4525062943464	1510.7347219043259	158.99058399586747	73.06019684138245	0.0023111979166666667	0.01171875	0.0	3.255208333333333e-05	pass	pass	include
background_review	B01401	sub-20	sub-20	13	background_review	False	HB_2	256.0	4062720	4124160	61440	61440	1.0	-946.074616617075	-354.45181963836137	-1.6937514305335015	407.55321583886445	614.8317692835885	762.0050354772259	1560.9063859006635	143.3373848018009	56.6720073243305	0.003173828125	0.015625	0.0	3.255208333333333e-05	pass	pass	include
background_review	B01399	sub-20	sub-20	13	background_review	False	HB_1	256.0	4162560	4224000	61440	61440	1.0	-475.85259784847807	-256.2545204852371	1.5106431677727465	269.7285420004576	500.20599679560513	525.9830624856947	976.0585946440832	78.57846553493741	18.7685969329366	0.04059244791666667	0.015625	0.0	3.255208333333333e-05	pass	many_10mad_outliers	review
background_review	B01399	sub-20	sub-20	13	background_review	False	HB_2	256.0	4162560	4224000	61440	61440	1.0	-325.3376058594646	-130.93247882810732	-0.1373311970704669	183.57610437170962	320.57679102769487	314.50858319981694	645.9143968871595	46.18503494781036	16.571297779812312	0.0177734375	0.015625	0.0	3.255208333333333e-05	pass	many_10mad_outliers	review
background_review	B01407	sub-20	sub-20	13	background_review	False	HB_1	256.0	4677120	4738560	61440	61440	1.0	-315.26665140764493	-133.40444037537213	-0.2288853284506454	159.99084458686178	243.85442893110528	293.3952849622339	559.1210803387502	39.44527450421739	10.986495765621424	0.029801432291666666	0.015625	0.0	3.255208333333333e-05	pass	many_10mad_outliers	review
background_review	B01407	sub-20	sub-20	13	background_review	False	HB_2	256.0	4677120	4738560	61440	61440	1.0	-128.58777752346094	-35.38567177843919	-0.2288853284506454	38.04074158846398	148.27191577019892	73.42641336690318	276.85969329365986	14.932185204819872	8.74341954680705	0.001025390625	0.01171875	0.0	3.255208333333333e-05	pass	pass	include
background_review	B01393	sub-20	sub-20	13	background_review	False	HB_1	256.0	4815360	4876800	61440	61440	1.0	-428.7022201876861	-86.9306477454797	0.2288853284502472	81.85946440833126	291.46257724879814	168.79011215381098	720.1647974364843	32.53742999447522	10.070954451819635	0.016243489583333333	0.01171875	0.0	3.255208333333333e-05	pass	many_10mad_outliers	review
background_review	B01393	sub-20	sub-20	13	background_review	False	HB_2	256.0	4815360	4876800	61440	61440	1.0	-430.80796520943017	-75.85259784847811	-0.5951018539713595	103.85259784847786	416.3424124513616	179.70519569695597	847.1503776607917	31.85274531457859	9.155413138017853	0.01787109375	0.01171875	0.0	3.255208333333333e-05	pass	many_10mad_outliers	review
background_review	B01391	sub-20	sub-20	13	background_review	False	HB_1	256.0	5629440	5690880	61440	61440	1.0	-294.9416342412453	-181.6534676127262	0.41199359121060425	174.23758297093136	275.25749599450654	355.89105058365755	570.1991302357519	52.297607820096744	17.57839322499428	0.020377604166666667	0.01171875	0.0	3.255208333333333e-05	pass	many_10mad_outliers	review
background_review	B01391	sub-20	sub-20	13	background_review	False	HB_2	256.0	5629440	5690880	61440	61440	1.0	-2999.9084458686198	-2999.9084458686198	-0.7782101167317166	2999.999999999999	2999.999999999999	5999.908445868619	5999.908445868619	2130.967542536807	2098.466468299382	0.0	0.01171875	0.32570517098260066	0.4640299479166667	pass	high_robust_range;high_peak_to_peak;many_abrupt_jumps;repeated_endpoints	review
background_review	B01408	sub-20	sub-20	13	background_review	False	HB_1	256.0	6205440	6266880	61440	61440	1.0	-147.17326619363715	-54.393224994278064	0.04577706568989015	53.6964980544745	141.03913939116478	108.08972304875257	288.2124055848019	19.010192565509374	8.331425955596245	0.00791015625	0.01171875	0.0	3.255208333333333e-05	pass	pass	include
background_review	B01408	sub-20	sub-20	13	background_review	False	HB_2	256.0	6205440	6266880	61440	61440	1.0	-88.39551384756255	-30.899519340810446	-0.1373311970704669	32.181277180132554	74.02151522087414	63.080796520943	162.4170290684367	12.921584713740183	8.148317692835889	3.255208333333333e-05	0.01171875	0.0	3.255208333333333e-05	pass	pass	include
transition	T0102	sub-20	sub-20	13	REM_to_Wake	True	HB_1	256.0	7457280	7518720	61440	61440	1.0	-417.4410620279242	-192.14648661020848	1.602197299152925	145.85580224307606	406.91233691920326	338.00228885328454	824.3533989471275	51.43026247564422	18.402380407415883	0.018863932291666666	0.01171875	0.0	3.255208333333333e-05	pass	many_10mad_outliers	review
transition	T0102	sub-20	sub-20	13	REM_to_Wake	True	HB_2	256.0	7457280	7518720	61440	61440	1.0	-1584.57312886244	-498.25223163195255	0.04577706568989015	316.89906157015326	2812.039368276493	815.1512932021058	4396.612497138933	173.57237733045463	16.021972991531243	0.049755859375	0.01171875	0.0	3.255208333333333e-05	pass	many_10mad_outliers	review
background_review	B01415	sub-20	sub-20	13	background_review	False	HB_1	256.0	7495680	7557120	61440	61440	1.0	-275.98992904554837	-208.1483176928361	7.4616617074843505	214.06363012130905	420.00457770656874	422.2119478141451	695.9945067521171	70.28250423508563	37.35408560311283	0.0014973958333333334	0.015625	0.0	3.255208333333333e-05	pass	pass	include
background_review	B01415	sub-20	sub-20	13	background_review	False	HB_2	256.0	7495680	7557120	61440	61440	1.0	-251.17875944152	-63.54863813229591	-1.9684138246740372	82.73929961089485	142.8702220187684	146.28793774319075	394.04898146028836	33.37793159215588	18.768596932936592	0.004134114583333333	0.015625	0.0	3.255208333333333e-05	pass	pass	include
background_review	B01416	sub-20	sub-20	13	background_review	False	HB_1	256.0	7503360	7564800	61440	61440	1.0	-275.98992904554837	-208.1483176928361	8.377203021286135	226.16891737239638	420.00457770656874	434.31723506523247	695.9945067521171	75.81337824069605	43.30510414282443	0.0	0.015625	0.0	3.255208333333333e-05	pass	pass	include
background_review	B01416	sub-20	sub-20	13	background_review	False	HB_2	256.0	7503360	7564800	61440	61440	1.0	-251.17875944152	-124.9256122682538	-2.42618448157493	115.73449301899731	270.86289768825793	240.6601052872511	522.041657129778	41.2503727625267	21.057450217441055	0.006184895833333333	0.015625	0.0	3.255208333333333e-05	pass	pass	include
background_review	B01458	sub-21	sub-21	93	background_review	False	HB_1	256.0	0	61440	61440	61440	1.0	-313.89333943694226	-186.63309681849412	-3.7994964522776074	237.6845960173951	466.78873884184003	424.31769283588926	780.6820782787822	74.30931844651968	34.515907530327304	0.0023274739583333333	0.01171875	0.0	3.255208333333333e-05	pass	pass	include
background_review	B01458	sub-21	sub-21	93	background_review	False	HB_2	256.0	0	61440	61440	61440	1.0	-371.0231174181737	-272.38361181048316	-5.630579079881177	368.18493934538776	716.3653009842067	640.5685511558709	1087.3884184023805	111.5673901424238	49.347676813916216	0.0026692708333333334	0.01171875	0.0	3.255208333333333e-05	pass	pass	include
background_review	B01459	sub-21	sub-21	93	background_review	False	HB_1	256.0	7680	69120	61440	61440	1.0	-313.89333943694226	-183.57610437170996	-3.616388189517251	237.6845960173951	466.78873884184003	421.26070038910507	780.6820782787822	74.54883189233917	37.17097734035248	0.001513671875	0.01171875	0.0	3.255208333333333e-05	pass	pass	include
background_review	B01459	sub-21	sub-21	93	background_review	False	HB_2	256.0	7680	69120	61440	61440	1.0	-371.0231174181737	-272.38361181048316	-6.729228656443321	368.18493934538776	716.3653009842067	640.5685511558709	1087.3884184023805	112.08387817179512	52.735179674982824	0.0017578125	0.01171875	0.0	3.255208333333333e-05	pass	pass	include
background_review	B01450	sub-21	sub-21	93	background_review	False	HB_1	256.0	545280	606720	61440	61440	1.0	-188.18951705195715	-72.33783474479306	0.41199359121060425	68.07049668116254	155.77935454337353	140.4083314259556	343.9688715953307	27.05117264088987	15.197985809109635	0.0008138020833333334	0.01171875	0.0	3.255208333333333e-05	pass	pass	include
background_review	B01450	sub-21	sub-21	93	background_review	False	HB_2	256.0	545280	606720	61440	61440	1.0	-569.0547035934997	-180.40741588464195	0.5035477225907827	140.2151522087432	467.5211718928814	320.62256809338515	1036.575875486381	57.5378017181803	23.163195239185164	0.010611979166666667	0.01171875	0.0	3.255208333333333e-05	pass	many_10mad_outliers	review
background_review	B01451	sub-21	sub-21	93	background_review	False	HB_1	256.0	552960	614400	61440	61440	1.0	-270.1304646372169	-71.27489127946917	0.5035477225907827	72.0988784618904	121.99588006408769	143.37376974135958	392.12634470130456	26.854497444624	14.557106889448384	0.0024088541666666668	0.01171875	0.0	3.255208333333333e-05	pass	pass	include
background_review	B01451	sub-21	sub-21	93	background_review	False	HB_2	256.0	552960	614400	61440	61440	1.0	-569.0547035934997	-145.08766308079672	0.7782101167313182	118.38956282902251	467.5211718928814	263.47722590981925	1036.575875486381	54.422214373805915	22.33920805676356	0.010579427083333334	0.01171875	0.0	3.255208333333333e-05	pass	many_10mad_outliers	review
background_review	B01448	sub-21	sub-21	93	background_review	False	HB_1	256.0	568320	629760	61440	61440	1.0	-270.1304646372169	-96.36072327763809	0.8697642481114969	78.50766765850288	160.1739528496221	174.86839093614097	430.30441748683904	29.227527917276444	14.648661020828563	0.002734375	0.01171875	0.0	3.255208333333333e-05	pass	pass	include
background_review	B01448	sub-21	sub-21	93	background_review	False	HB_2	256.0	568320	629760	61440	61440	1.0	-271.4122224765394	-151.58800640878937	0.732433051041229	159.09544518196373	467.5211718928814	310.68345159075307	738.9333943694207	51.9790255988714	22.659647516594188	0.008919270833333333	0.01171875	0.0	3.255208333333333e-05	pass	pass	include
background_review	B01426	sub-21	sub-21	93	background_review	False	HB_1	256.0	576000	637440	61440	61440	1.0	-270.1304646372169	-101.26894026092947	0.8697642481114969	76.3103685053786	160.1739528496221	177.5793087663081	430.30441748683904	29.187210573769505	14.648661020828563	0.002734375	0.01171875	0.0	3.255208333333333e-05	pass	pass	include
background_review	B01426	sub-21	sub-21	93	background_review	False	HB_2	256.0	576000	637440	61440	61440	1.0	-248.3405813687344	-122.14328221561017	0.6866559853511398	107.14854657816429	309.77340352483384	229.29182879377447	558.1139848935683	42.15236638096103	22.247653925383375	0.0027018229166666666	0.01171875	0.0	3.255208333333333e-05	pass	pass	include
background_review	B01431	sub-21	sub-21	93	background_review	False	HB_1	256.0	583680	645120	61440	61440	1.0	-303.82238498512265	-116.22796978713684	1.2359807736322108	82.86655985351324	160.1739528496221	199.09452964065008	463.99633783474474	33.04976393369554	15.564202334630348	0.004541015625	0.01171875	0.0	3.255208333333333e-05	pass	pass	include
background_review	B01431	sub-21	sub-21	93	background_review	False	HB_2	256.0	583680	645120	61440	61440	1.0	-283.3142595559626	-135.82055390249502	1.052872510871854	115.9533073929959	309.77340352483384	251.77386129549092	593.0876630807965	45.1546610444936	23.437857633325702	0.0027669270833333335	0.01171875	0.0	3.255208333333333e-05	pass	pass	include
background_review	B01432	sub-21	sub-21	93	background_review	False	HB_1	256.0	591360	652800	61440	61440	1.0	-303.82238498512265	-130.93247882810732	1.8768596932934607	84.18402380407396	160.1739528496221	215.11650263218127	463.99633783474474	35.636311787428504	16.296635385671777	0.005598958333333333	0.01171875	0.0	3.255208333333333e-05	pass	pass	include
background_review	B01432	sub-21	sub-21	93	background_review	False	HB_2	256.0	591360	652800	61440	61440	1.0	-283.3142595559626	-140.12359807736343	1.4190890363925681	115.9533073929959	309.77340352483384	256.0769054703593	593.0876630807965	45.898578938923436	23.62096589608606	0.002685546875	0.01171875	0.0	3.255208333333333e-05	pass	pass	include
background_review	B01452	sub-21	sub-21	93	background_review	False	HB_1	256.0	606720	668160	61440	61440	1.0	-303.82238498512265	-147.4479285877777	3.067063401235781	90.22659647516572	171.89288166628498	237.67452506294342	475.71526665140766	40.85640341386971	18.081940947585256	0.005875651041666667	0.015625	0.0	3.255208333333333e-05	pass	pass	include
background_review	B01452	sub-21	sub-21	93	background_review	False	HB_2	256.0	606720	668160	61440	61440	1.0	-283.3142595559626	-150.19455252918306	2.8839551384754243	114.63584344243519	309.77340352483384	264.83039597161826	593.0876630807965	46.34761155864728	21.972991531242847	0.004410807291666667	0.01171875	0.0	3.255208333333333e-05	pass	pass	include
background_review	B01453	sub-21	sub-21	93	background_review	False	HB_1	256.0	614400	675840	61440	61440	1.0	-303.82238498512265	-151.07438773174658	3.15861753261596	89.6974135957884	171.89288166628498	240.771801327535	475.71526665140766	41.999626551476936	18.585488670176236	0.0060384114583333336	0.015625	0.0	3.255208333333333e-05	pass	pass	include
background_review	B01453	sub-21	sub-21	93	background_review	False	HB_2	256.0	614400	675840	61440	61440	1.0	-283.3142595559626	-154.18722819867264	2.975509269855603	114.544289311055	309.77340352483384	268.7315175097276	593.0876630807965	46.47604819873054	21.14900434882124	0.005485026041666666	0.01171875	0.0	3.255208333333333e-05	pass	pass	include
background_review	B01433	sub-21	sub-21	93	background_review	False	HB_1	256.0	729600	791040	61440	61440	1.0	-248.0659189745939	-153.4905012588695	3.891050583657388	105.241474021515	175.82970931563267	258.7319752803845	423.89562829022657	51.56148378541896	27.924010070954452	0.0	0.015625	0.0	3.255208333333333e-05	pass	pass	include
background_review	B01433	sub-21	sub-21	93	background_review	False	HB_2	256.0	729600	791040	61440	61440	1.0	-214.0077821011675	-129.68642710002308	4.165712977797924	95.62829022659625	167.95605401693732	225.31471732661933	381.96383611810484	45.26713102386167	24.536507209887844	0.0	0.01171875	0.0	3.255208333333333e-05	pass	pass	include
background_review	B01439	sub-21	sub-21	93	background_review	False	HB_1	256.0	737280	798720	61440	61440	1.0	-325.6122682536051	-162.44724193179235	4.348821240558281	107.89654383154019	188.3726253147171	270.34378576333256	513.9848935683223	54.02680210007192	28.83955138475623	0.0006184895833333333	0.015625	0.0	3.255208333333333e-05	pass	pass	include
background_review	B01439	sub-21	sub-21	93	background_review	False	HB_2	256.0	737280	798720	61440	61440	1.0	-254.29159990844602	-135.91210803387523	4.715037766078994	97.60677500572197	167.95605401693732	233.5188830395972	422.24765392538336	46.985207768461215	25.452048523689633	0.00016276041666666666	0.015625	0.0	3.255208333333333e-05	pass	pass	include
background_review	B01434	sub-21	sub-21	93	background_review	False	HB_1	256.0	744960	806400	61440	61440	1.0	-325.6122682536051	-166.6742961776152	4.98970016021953	109.91073472190412	188.3726253147171	276.5850308995193	513.9848935683223	55.65267188769535	30.029755092698558	0.0004557291666666667	0.015625	0.0	3.255208333333333e-05	pass	pass	include
background_review	B01434	sub-21	sub-21	93	background_review	False	HB_2	256.0	744960	806400	61440	61440	1.0	-254.29159990844602	-138.34836346990176	5.264362554360066	100.11444266422501	167.95605401693732	238.46280613412677	422.24765392538336	48.548010534029544	26.733806363012125	0.0	0.015625	0.0	3.255208333333333e-05	pass	pass	include
background_review	B01441	sub-21	sub-21	93	background_review	False	HB_1	256.0	752640	814080	61440	61440	1.0	-325.6122682536051	-170.7942320897232	5.996795605401494	109.45296406500323	188.3726253147171	280.24719615472645	513.9848935683223	58.00093250985866	31.860837720302126	0.00021158854166666667	0.015625	0.0	3.255208333333333e-05	pass	pass	include
background_review	B01441	sub-21	sub-21	93	background_review	False	HB_2	256.0	752640	814080	61440	61440	1.0	-254.29159990844602	-144.518196383612	6.2714579995420285	99.74822613870428	167.95605401693732	244.2664225223163	422.24765392538336	50.77982577782345	28.5648889906157	0.0	0.015625	0.0	3.255208333333333e-05	pass	pass	include
background_review	B01442	sub-21	sub-21	93	background_review	False	HB_1	256.0	760320	821760	61440	61440	1.0	-325.6122682536051	-173.17463950560787	6.2714579995420285	114.94621194781394	188.3726253147171	288.1208514534218	513.9848935683223	59.36745479340042	32.31860837720302	0.00016276041666666666	0.015625	0.0	3.255208333333333e-05	pass	pass	include
background_review	B01442	sub-21	sub-21	93	background_review	False	HB_2	256.0	760320	821760	61440	61440	1.0	-254.29159990844602	-149.0959029526209	6.3630121309222085	100.29755092698538	167.95605401693732	249.39345387960628	422.24765392538336	52.15026114444666	29.57198443579766	0.0	0.015625	0.0	3.255208333333333e-05	pass	pass	include
background_review	B01454	sub-21	sub-21	93	background_review	False	HB_1	256.0	775680	837120	61440	61440	1.0	-325.6122682536051	-181.6534676127262	7.4616617074843505	120.53101396200482	188.3726253147171	302.184481574731	513.9848935683223	63.078500963108205	36.16388189517051	0.0	0.015625	0.0	3.255208333333333e-05	pass	pass	include
background_review	B01454	sub-21	sub-21	93	background_review	False	HB_2	256.0	775680	837120	61440	61440	1.0	-254.29159990844602	-153.72945754177175	7.186999313343814	103.31883726253125	167.95605401693732	257.048294804303	422.24765392538336	55.2997819629973	32.50171663996338	0.0	0.015625	0.0	3.255208333333333e-05	pass	pass	include
background_review	B01455	sub-21	sub-21	93	background_review	False	HB_1	256.0	783360	844800	61440	61440	1.0	-325.6122682536051	-184.16113527122928	7.9194323643852425	120.98878461890573	188.3726253147171	305.14991989013504	513.9848935683223	64.4313829175307	37.26253147173266	0.0	0.015625	0.0	3.255208333333333e-05	pass	pass	include
background_review	B01455	sub-21	sub-21	93	background_review	False	HB_2	256.0	783360	844800	61440	61440	1.0	-254.29159990844602	-153.39894712748932	7.4616617074843505	104.32593270771324	153.0327306019682	257.72487983520256	407.32433051041426	56.001815057960165	33.142595559624624	0.0	0.015625	0.0	3.255208333333333e-05	pass	pass	include
background_review	B01440	sub-21	sub-21	93	background_review	False	HB_1	256.0	829440	890880	61440	61440	1.0	-287.80041199359135	-181.32295719844376	6.454566262302387	133.71480888075052	236.0723277637901	315.0377660791943	523.8727397573814	64.60013297247143	33.78347447928588	0.0	0.01171875	0.0	3.255208333333333e-05	pass	pass	include
background_review	B01440	sub-21	sub-21	93	background_review	False	HB_2	256.0	829440	890880	61440	61440	1.0	-248.79835202563535	-164.1107804989702	5.996795605401494	118.93888761730356	265.9189745937283	283.0496681162738	514.7173266193637	57.52372892568407	30.395971618219264	0.0	0.01171875	0.0	4.8828125e-05	pass	pass	include
background_review	B01437	sub-21	sub-21	93	background_review	False	HB_1	256.0	990720	1052160	61440	61440	1.0	-2999.9084458686198	-1665.0135042343786	2.0599679560538173	1733.0025177386126	2999.999999999999	3398.0160219729914	5999.908445868619	452.5257140033731	37.811856260013734	0.06346028645833333	1.25390625	0.00014648675922459675	0.013297526041666667	pass	high_robust_range;high_peak_to_peak;many_10mad_outliers;repeated_endpoints	review
