window_source	window_id	subject	participant_id	pid	label_class	primary_target	channels_checked	include_channels	review_channels	exclude_channels	critical_flags	review_flags	window_signal_decision	review_priority
background_review	B01079	sub-128	sub-128	108	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B01080	sub-128	sub-128	108	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B01081	sub-128	sub-128	108	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B01082	sub-128	sub-128	108	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B01083	sub-128	sub-128	108	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B01084	sub-128	sub-128	108	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B01085	sub-128	sub-128	108	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B01086	sub-128	sub-128	108	background_review	False	2	1	1	0	pass	many_10mad_outliers	review	mad_only_review
background_review	B01087	sub-128	sub-128	108	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B01088	sub-128	sub-128	108	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B01089	sub-128	sub-128	108	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B01090	sub-128	sub-128	108	background_review	False	2	0	2	0	pass	many_10mad_outliers	review	mad_only_review
background_review	B01091	sub-128	sub-128	108	background_review	False	2	1	1	0	pass	many_10mad_outliers	review	mad_only_review
background_review	B01092	sub-128	sub-128	108	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B01093	sub-128	sub-128	108	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B01094	sub-128	sub-128	108	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B01095	sub-128	sub-128	108	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B01096	sub-128	sub-128	108	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B01097	sub-128	sub-128	108	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B01098	sub-128	sub-128	108	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B01099	sub-128	sub-128	108	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B01100	sub-128	sub-128	108	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B01101	sub-13	sub-13	91	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B01102	sub-13	sub-13	91	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B01103	sub-13	sub-13	91	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B01104	sub-13	sub-13	91	background_review	False	2	0	2	0	pass	many_10mad_outliers	review	mad_only_review
background_review	B01105	sub-13	sub-13	91	background_review	False	2	0	0	2	constant_signal;flatline_at_least_5_sec;near_flat_robust_range	repeated_endpoints	exclude	critical_exclusion
background_review	B01106	sub-13	sub-13	91	background_review	False	2	0	0	2	constant_signal;flatline_at_least_5_sec;near_flat_robust_range	repeated_endpoints	exclude	critical_exclusion
background_review	B01107	sub-13	sub-13	91	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B01108	sub-13	sub-13	91	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B01109	sub-13	sub-13	91	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B01110	sub-13	sub-13	91	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B01111	sub-13	sub-13	91	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B01112	sub-13	sub-13	91	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B01113	sub-13	sub-13	91	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B01114	sub-13	sub-13	91	background_review	False	2	0	0	2	constant_signal;flatline_at_least_5_sec;near_flat_robust_range	repeated_endpoints	exclude	critical_exclusion
background_review	B01115	sub-13	sub-13	91	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B01116	sub-13	sub-13	91	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B01117	sub-13	sub-13	91	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B01118	sub-13	sub-13	91	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B01119	sub-13	sub-13	91	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B01120	sub-13	sub-13	91	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B01121	sub-13	sub-13	91	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B01122	sub-13	sub-13	91	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B01123	sub-13	sub-13	91	background_review	False	2	0	0	2	constant_signal;flatline_at_least_5_sec;near_flat_robust_range	repeated_endpoints	exclude	critical_exclusion
background_review	B01124	sub-13	sub-13	91	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B01125	sub-13	sub-13	91	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B01126	sub-13	sub-13	91	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B01127	sub-13	sub-13	91	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B01128	sub-13	sub-13	91	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B01129	sub-13	sub-13	91	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B01130	sub-13	sub-13	91	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B01131	sub-13	sub-13	91	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B01132	sub-13	sub-13	91	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B01133	sub-13	sub-13	91	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B01134	sub-13	sub-13	91	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B01135	sub-13	sub-13	91	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B01136	sub-13	sub-13	91	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B01137	sub-13	sub-13	91	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B01138	sub-13	sub-13	91	background_review	False	2	0	0	2	constant_signal;flatline_at_least_5_sec;near_flat_robust_range	repeated_endpoints	exclude	critical_exclusion
background_review	B01139	sub-14	sub-14	9	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B01140	sub-14	sub-14	9	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B01141	sub-14	sub-14	9	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B01142	sub-14	sub-14	9	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B01143	sub-14	sub-14	9	background_review	False	2	0	2	0	pass	many_10mad_outliers	review	mad_only_review
background_review	B01144	sub-14	sub-14	9	background_review	False	2	0	2	0	pass	high_peak_to_peak;high_robust_range;many_10mad_outliers	review	targeted_review
background_review	B01145	sub-14	sub-14	9	background_review	False	2	0	2	0	pass	many_10mad_outliers	review	mad_only_review
background_review	B01146	sub-14	sub-14	9	background_review	False	2	0	2	0	pass	many_10mad_outliers	review	mad_only_review
background_review	B01147	sub-14	sub-14	9	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B01148	sub-14	sub-14	9	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B01149	sub-14	sub-14	9	background_review	False	2	1	1	0	pass	many_10mad_outliers	review	mad_only_review
background_review	B01150	sub-14	sub-14	9	background_review	False	2	1	1	0	pass	many_10mad_outliers	review	mad_only_review
background_review	B01151	sub-14	sub-14	9	background_review	False	2	1	1	0	pass	many_10mad_outliers	review	mad_only_review
background_review	B01152	sub-14	sub-14	9	background_review	False	2	0	2	0	pass	many_10mad_outliers	review	mad_only_review
background_review	B01153	sub-14	sub-14	9	background_review	False	2	0	2	0	pass	many_10mad_outliers	review	mad_only_review
background_review	B01154	sub-14	sub-14	9	background_review	False	2	0	2	0	pass	many_10mad_outliers	review	mad_only_review
background_review	B01155	sub-14	sub-14	9	background_review	False	2	1	1	0	pass	many_10mad_outliers	review	mad_only_review
background_review	B01156	sub-14	sub-14	9	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B01157	sub-14	sub-14	9	background_review	False	2	1	1	0	pass	many_10mad_outliers	review	mad_only_review
background_review	B01158	sub-14	sub-14	9	background_review	False	2	1	1	0	pass	many_10mad_outliers	review	mad_only_review
background_review	B01159	sub-14	sub-14	9	background_review	False	2	1	1	0	pass	many_10mad_outliers	review	mad_only_review
background_review	B01160	sub-14	sub-14	9	background_review	False	2	1	1	0	pass	many_10mad_outliers	review	mad_only_review
background_review	B01161	sub-14	sub-14	9	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B01162	sub-14	sub-14	9	background_review	False	2	0	2	0	pass	many_10mad_outliers	review	mad_only_review
background_review	B01163	sub-14	sub-14	9	background_review	False	2	0	2	0	pass	many_10mad_outliers	review	mad_only_review
background_review	B01164	sub-14	sub-14	9	background_review	False	2	0	2	0	pass	many_10mad_outliers	review	mad_only_review
background_review	B01165	sub-14	sub-14	9	background_review	False	2	0	2	0	pass	high_robust_range;many_10mad_outliers	review	targeted_review
background_review	B01166	sub-14	sub-14	9	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B01167	sub-14	sub-14	9	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B01168	sub-14	sub-14	9	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B01169	sub-14	sub-14	9	background_review	False	2	1	1	0	pass	many_10mad_outliers	review	mad_only_review
background_review	B01170	sub-14	sub-14	9	background_review	False	2	1	1	0	pass	high_robust_range;many_10mad_outliers	review	targeted_review
background_review	B01171	sub-14	sub-14	9	background_review	False	2	1	1	0	pass	many_10mad_outliers	review	mad_only_review
background_review	B01172	sub-14	sub-14	9	background_review	False	2	1	1	0	pass	many_10mad_outliers	review	mad_only_review
background_review	B01173	sub-14	sub-14	9	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B01174	sub-14	sub-14	9	background_review	False	2	1	1	0	pass	many_10mad_outliers	review	mad_only_review
background_review	B01175	sub-15	sub-15	10	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B01176	sub-15	sub-15	10	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B01177	sub-15	sub-15	10	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B01178	sub-15	sub-15	10	background_review	False	2	0	2	0	pass	many_10mad_outliers	review	mad_only_review
background_review	B01179	sub-15	sub-15	10	background_review	False	2	1	1	0	pass	many_10mad_outliers	review	mad_only_review
background_review	B01180	sub-15	sub-15	10	background_review	False	2	0	2	0	pass	many_10mad_outliers	review	mad_only_review
background_review	B01181	sub-15	sub-15	10	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B01182	sub-15	sub-15	10	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B01183	sub-15	sub-15	10	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B01184	sub-15	sub-15	10	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B01185	sub-15	sub-15	10	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B01186	sub-15	sub-15	10	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B01187	sub-15	sub-15	10	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B01188	sub-15	sub-15	10	background_review	False	2	1	1	0	pass	many_10mad_outliers	review	mad_only_review
background_review	B01189	sub-15	sub-15	10	background_review	False	2	1	1	0	pass	many_10mad_outliers	review	mad_only_review
background_review	B01190	sub-15	sub-15	10	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B01191	sub-15	sub-15	10	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B01192	sub-15	sub-15	10	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B01193	sub-15	sub-15	10	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B01194	sub-15	sub-15	10	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B01195	sub-15	sub-15	10	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B01196	sub-15	sub-15	10	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B01197	sub-15	sub-15	10	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B01198	sub-15	sub-15	10	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B01199	sub-15	sub-15	10	background_review	False	2	0	2	0	pass	many_10mad_outliers	review	mad_only_review
background_review	B01200	sub-15	sub-15	10	background_review	False	2	0	2	0	pass	high_peak_to_peak;high_robust_range;many_10mad_outliers	review	targeted_review
background_review	B01201	sub-15	sub-15	10	background_review	False	2	0	2	0	pass	high_peak_to_peak;many_10mad_outliers	review	targeted_review
background_review	B01202	sub-15	sub-15	10	background_review	False	2	0	2	0	pass	high_robust_range;many_10mad_outliers	review	targeted_review
background_review	B01203	sub-15	sub-15	10	background_review	False	2	0	2	0	pass	many_10mad_outliers	review	mad_only_review
background_review	B01204	sub-15	sub-15	10	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B01205	sub-15	sub-15	10	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B01206	sub-15	sub-15	10	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B01207	sub-15	sub-15	10	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B01208	sub-15	sub-15	10	background_review	False	2	0	2	0	pass	high_peak_to_peak;high_robust_range;many_10mad_outliers	review	targeted_review
background_review	B01209	sub-15	sub-15	10	background_review	False	2	0	2	0	pass	high_peak_to_peak;high_robust_range;many_10mad_outliers	review	targeted_review
background_review	B01210	sub-16	sub-16	11	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B01211	sub-16	sub-16	11	background_review	False	2	0	2	0	pass	many_10mad_outliers	review	mad_only_review
background_review	B01212	sub-16	sub-16	11	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B01213	sub-16	sub-16	11	background_review	False	2	0	2	0	pass	many_10mad_outliers	review	mad_only_review
background_review	B01214	sub-16	sub-16	11	background_review	False	2	0	2	0	pass	many_10mad_outliers	review	mad_only_review
background_review	B01215	sub-16	sub-16	11	background_review	False	2	0	2	0	pass	high_robust_range;many_10mad_outliers	review	targeted_review
background_review	B01216	sub-16	sub-16	11	background_review	False	2	0	2	0	pass	many_10mad_outliers	review	mad_only_review
background_review	B01217	sub-16	sub-16	11	background_review	False	2	0	2	0	pass	many_10mad_outliers	review	mad_only_review
background_review	B01218	sub-16	sub-16	11	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B01219	sub-16	sub-16	11	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B01220	sub-16	sub-16	11	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B01221	sub-16	sub-16	11	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B01222	sub-16	sub-16	11	background_review	False	2	1	1	0	pass	many_10mad_outliers	review	mad_only_review
background_review	B01223	sub-16	sub-16	11	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B01224	sub-16	sub-16	11	background_review	False	2	0	2	0	pass	high_peak_to_peak;high_robust_range;many_10mad_outliers	review	targeted_review
background_review	B01225	sub-16	sub-16	11	background_review	False	2	0	2	0	pass	high_peak_to_peak;high_robust_range;many_10mad_outliers	review	targeted_review
background_review	B01226	sub-16	sub-16	11	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B01227	sub-16	sub-16	11	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B01228	sub-16	sub-16	11	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B01229	sub-16	sub-16	11	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B01230	sub-16	sub-16	11	background_review	False	2	0	2	0	pass	many_10mad_outliers	review	mad_only_review
background_review	B01231	sub-16	sub-16	11	background_review	False	2	1	1	0	pass	many_10mad_outliers	review	mad_only_review
background_review	B01232	sub-16	sub-16	11	background_review	False	2	1	1	0	pass	many_10mad_outliers	review	mad_only_review
background_review	B01233	sub-16	sub-16	11	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B01234	sub-16	sub-16	11	background_review	False	2	0	2	0	pass	high_peak_to_peak;high_robust_range;many_10mad_outliers	review	targeted_review
background_review	B01235	sub-16	sub-16	11	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B01236	sub-16	sub-16	11	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B01237	sub-16	sub-16	11	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B01238	sub-16	sub-16	11	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B01239	sub-16	sub-16	11	background_review	False	2	1	1	0	pass	many_10mad_outliers	review	mad_only_review
background_review	B01240	sub-16	sub-16	11	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B01241	sub-16	sub-16	11	background_review	False	2	0	2	0	pass	many_10mad_outliers	review	mad_only_review
background_review	B01242	sub-16	sub-16	11	background_review	False	2	0	2	0	pass	many_10mad_outliers	review	mad_only_review
background_review	B01243	sub-17	sub-17	92	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B01244	sub-17	sub-17	92	background_review	False	2	1	1	0	pass	many_10mad_outliers	review	mad_only_review
background_review	B01245	sub-17	sub-17	92	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B01246	sub-17	sub-17	92	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B01247	sub-17	sub-17	92	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B01248	sub-17	sub-17	92	background_review	False	2	0	2	0	pass	many_10mad_outliers	review	mad_only_review
background_review	B01249	sub-17	sub-17	92	background_review	False	2	1	1	0	pass	many_10mad_outliers	review	mad_only_review
background_review	B01250	sub-17	sub-17	92	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B01251	sub-17	sub-17	92	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B01252	sub-17	sub-17	92	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B01253	sub-17	sub-17	92	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B01254	sub-17	sub-17	92	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B01255	sub-17	sub-17	92	background_review	False	2	0	2	0	pass	many_10mad_outliers	review	mad_only_review
background_review	B01256	sub-17	sub-17	92	background_review	False	2	0	2	0	pass	many_10mad_outliers	review	mad_only_review
background_review	B01257	sub-17	sub-17	92	background_review	False	2	1	1	0	pass	many_10mad_outliers	review	mad_only_review
background_review	B01258	sub-17	sub-17	92	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B01259	sub-17	sub-17	92	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B01260	sub-17	sub-17	92	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B01261	sub-17	sub-17	92	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B01262	sub-17	sub-17	92	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B01263	sub-17	sub-17	92	background_review	False	2	0	2	0	pass	many_10mad_outliers	review	mad_only_review
background_review	B01264	sub-17	sub-17	92	background_review	False	2	1	1	0	pass	many_10mad_outliers	review	mad_only_review
background_review	B01265	sub-17	sub-17	92	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B01266	sub-17	sub-17	92	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B01267	sub-17	sub-17	92	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B01268	sub-17	sub-17	92	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B01269	sub-17	sub-17	92	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B01270	sub-17	sub-17	92	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B01271	sub-17	sub-17	92	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B01272	sub-17	sub-17	92	background_review	False	2	1	1	0	pass	many_10mad_outliers	review	mad_only_review
background_review	B01273	sub-17	sub-17	92	background_review	False	2	1	1	0	pass	many_10mad_outliers	review	mad_only_review
background_review	B01274	sub-17	sub-17	92	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B01275	sub-17	sub-17	92	background_review	False	2	1	1	0	pass	many_10mad_outliers	review	mad_only_review
background_review	B01276	sub-18	sub-18	12	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B01277	sub-18	sub-18	12	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B01278	sub-18	sub-18	12	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B01279	sub-18	sub-18	12	background_review	False	2	0	2	0	pass	many_10mad_outliers	review	mad_only_review
background_review	B01280	sub-18	sub-18	12	background_review	False	2	0	2	0	pass	many_10mad_outliers	review	mad_only_review
background_review	B01281	sub-18	sub-18	12	background_review	False	2	1	1	0	pass	many_10mad_outliers	review	mad_only_review
background_review	B01282	sub-18	sub-18	12	background_review	False	2	0	2	0	pass	many_10mad_outliers	review	mad_only_review
background_review	B01283	sub-18	sub-18	12	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B01284	sub-18	sub-18	12	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B01285	sub-18	sub-18	12	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B01286	sub-18	sub-18	12	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B01287	sub-18	sub-18	12	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B01288	sub-18	sub-18	12	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B01289	sub-18	sub-18	12	background_review	False	2	1	1	0	pass	many_10mad_outliers	review	mad_only_review
background_review	B01290	sub-18	sub-18	12	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B01291	sub-18	sub-18	12	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B01292	sub-18	sub-18	12	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B01293	sub-18	sub-18	12	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B01294	sub-18	sub-18	12	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B01295	sub-18	sub-18	12	background_review	False	2	0	2	0	pass	many_10mad_outliers	review	mad_only_review
background_review	B01296	sub-18	sub-18	12	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B01297	sub-18	sub-18	12	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B01298	sub-18	sub-18	12	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B01299	sub-18	sub-18	12	background_review	False	2	0	2	0	pass	many_10mad_outliers	review	mad_only_review
background_review	B01300	sub-18	sub-18	12	background_review	False	2	1	1	0	pass	many_10mad_outliers	review	mad_only_review
background_review	B01301	sub-18	sub-18	12	background_review	False	2	1	1	0	pass	many_10mad_outliers	review	mad_only_review
background_review	B01302	sub-18	sub-18	12	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B01303	sub-18	sub-18	12	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B01304	sub-18	sub-18	12	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B01305	sub-18	sub-18	12	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B01306	sub-18	sub-18	12	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B01307	sub-18	sub-18	12	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B01308	sub-18	sub-18	12	background_review	False	2	0	2	0	pass	many_10mad_outliers	review	mad_only_review
background_review	B01309	sub-18	sub-18	12	background_review	False	2	0	2	0	pass	many_10mad_outliers	review	mad_only_review
background_review	B01310	sub-19	sub-19	93	background_review	False	2	1	1	0	pass	many_10mad_outliers	review	mad_only_review
background_review	B01311	sub-19	sub-19	93	background_review	False	2	1	1	0	pass	many_10mad_outliers	review	mad_only_review
background_review	B01312	sub-19	sub-19	93	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B01313	sub-19	sub-19	93	background_review	False	2	0	2	0	pass	many_10mad_outliers	review	mad_only_review
background_review	B01314	sub-19	sub-19	93	background_review	False	2	1	1	0	pass	many_10mad_outliers	review	mad_only_review
background_review	B01315	sub-19	sub-19	93	background_review	False	2	0	2	0	pass	many_10mad_outliers	review	mad_only_review
background_review	B01316	sub-19	sub-19	93	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B01317	sub-19	sub-19	93	background_review	False	2	0	2	0	pass	high_robust_range;many_10mad_outliers	review	targeted_review
background_review	B01318	sub-19	sub-19	93	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B01319	sub-19	sub-19	93	background_review	False	2	0	2	0	pass	many_10mad_outliers	review	mad_only_review
background_review	B01320	sub-19	sub-19	93	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B01321	sub-19	sub-19	93	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B01322	sub-19	sub-19	93	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B01323	sub-19	sub-19	93	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B01324	sub-19	sub-19	93	background_review	False	2	0	2	0	pass	many_10mad_outliers	review	mad_only_review
background_review	B01325	sub-19	sub-19	93	background_review	False	2	0	2	0	pass	many_10mad_outliers	review	mad_only_review
background_review	B01326	sub-19	sub-19	93	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B01327	sub-19	sub-19	93	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B01328	sub-19	sub-19	93	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B01329	sub-19	sub-19	93	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B01330	sub-19	sub-19	93	background_review	False	2	0	2	0	pass	high_robust_range;many_10mad_outliers	review	targeted_review
background_review	B01331	sub-19	sub-19	93	background_review	False	2	1	1	0	pass	many_10mad_outliers	review	mad_only_review
background_review	B01332	sub-19	sub-19	93	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B01333	sub-19	sub-19	93	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B01334	sub-19	sub-19	93	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B01335	sub-19	sub-19	93	background_review	False	2	1	1	0	pass	many_10mad_outliers	review	mad_only_review
background_review	B01336	sub-19	sub-19	93	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B01337	sub-19	sub-19	93	background_review	False	2	1	1	0	pass	many_10mad_outliers	review	mad_only_review
background_review	B01338	sub-19	sub-19	93	background_review	False	2	1	1	0	pass	many_10mad_outliers	review	mad_only_review
background_review	B01339	sub-19	sub-19	93	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B01340	sub-19	sub-19	93	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B01341	sub-19	sub-19	93	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B01342	sub-19	sub-19	93	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
