sample_id	subject	pid	label	source_tier	augmentation_conditions	complete_five_condition_multiplicity
background_198	sub-103	71	0	strict_same_stage_window	5	True
background_1980	sub-36	84	0	nontarget_window_no_remwake_nearby	5	True
background_1981	sub-36	84	0	nontarget_window_no_remwake_nearby	5	True
background_1982	sub-36	84	0	strict_same_stage_window	5	True
background_1983	sub-36	84	0	strict_same_stage_window	5	True
background_1984	sub-36	84	0	strict_same_stage_window	5	True
background_1985	sub-36	84	0	strict_same_stage_window	5	True
background_1986	sub-36	84	0	strict_same_stage_window	5	True
background_1987	sub-36	84	0	strict_same_stage_window	5	True
background_199	sub-103	71	0	strict_same_stage_window	5	True
background_200	sub-103	71	0	strict_same_stage_window	5	True
background_201	sub-104	72	0	nontarget_window_no_remwake_nearby	5	True
background_2017	sub-38	87	0	nontarget_window_no_remwake_nearby	5	True
background_2018	sub-38	87	0	nontarget_window_no_remwake_nearby	5	True
background_202	sub-104	72	0	nontarget_window_no_remwake_nearby	5	True
background_2020	sub-38	87	0	nontarget_window_no_remwake_nearby	5	True
background_2021	sub-38	87	0	nontarget_window_no_remwake_nearby	5	True
background_2022	sub-38	87	0	nontarget_window_no_remwake_nearby	5	True
background_2023	sub-38	87	0	nontarget_window_no_remwake_nearby	5	True
background_2024	sub-38	87	0	nontarget_window_no_remwake_nearby	5	True
background_2027	sub-38	87	0	nontarget_window_no_remwake_nearby	5	True
background_2028	sub-38	87	0	nontarget_window_no_remwake_nearby	5	True
background_203	sub-104	72	0	nontarget_window_no_remwake_nearby	5	True
background_2030	sub-38	87	0	nontarget_window_no_remwake_nearby	5	True
background_2031	sub-38	87	0	nontarget_window_no_remwake_nearby	5	True
background_2032	sub-38	87	0	nontarget_window_no_remwake_nearby	5	True
background_2033	sub-38	87	0	nontarget_window_no_remwake_nearby	5	True
background_2035	sub-38	87	0	nontarget_window_no_remwake_nearby	5	True
background_2036	sub-38	87	0	nontarget_window_no_remwake_nearby	5	True
background_2037	sub-38	87	0	nontarget_window_no_remwake_nearby	5	True
background_2038	sub-38	87	0	nontarget_window_no_remwake_nearby	5	True
background_2039	sub-38	87	0	strict_same_stage_window	5	True
background_204	sub-104	72	0	nontarget_window_no_remwake_nearby	5	True
background_2040	sub-38	87	0	strict_same_stage_window	5	True
background_2041	sub-38	87	0	strict_same_stage_window	5	True
background_2042	sub-38	87	0	strict_same_stage_window	5	True
background_2043	sub-38	87	0	strict_same_stage_window	5	True
background_2044	sub-38	87	0	strict_same_stage_window	5	True
background_2045	sub-39	85	0	nontarget_window_no_remwake_nearby	5	True
background_2046	sub-39	85	0	nontarget_window_no_remwake_nearby	5	True
background_2047	sub-39	85	0	nontarget_window_no_remwake_nearby	5	True
background_2048	sub-39	85	0	nontarget_window_no_remwake_nearby	5	True
background_2049	sub-39	85	0	nontarget_window_no_remwake_nearby	5	True
background_205	sub-104	72	0	nontarget_window_no_remwake_nearby	5	True
background_2050	sub-39	85	0	nontarget_window_no_remwake_nearby	5	True
background_2051	sub-39	85	0	nontarget_window_no_remwake_nearby	5	True
background_2052	sub-39	85	0	nontarget_window_no_remwake_nearby	5	True
background_2053	sub-39	85	0	nontarget_window_no_remwake_nearby	5	True
background_2054	sub-39	85	0	nontarget_window_no_remwake_nearby	5	True
background_2055	sub-39	85	0	nontarget_window_no_remwake_nearby	5	True
background_2056	sub-39	85	0	nontarget_window_no_remwake_nearby	5	True
background_2057	sub-39	85	0	nontarget_window_no_remwake_nearby	5	True
background_2058	sub-39	85	0	nontarget_window_no_remwake_nearby	5	True
background_2059	sub-39	85	0	nontarget_window_no_remwake_nearby	5	True
background_206	sub-104	72	0	nontarget_window_no_remwake_nearby	5	True
background_2060	sub-39	85	0	nontarget_window_no_remwake_nearby	5	True
background_2061	sub-39	85	0	nontarget_window_no_remwake_nearby	5	True
background_2062	sub-39	85	0	nontarget_window_no_remwake_nearby	5	True
background_2063	sub-39	85	0	nontarget_window_no_remwake_nearby	5	True
background_2064	sub-39	85	0	nontarget_window_no_remwake_nearby	5	True
background_2065	sub-39	85	0	nontarget_window_no_remwake_nearby	5	True
background_2066	sub-39	85	0	nontarget_window_no_remwake_nearby	5	True
background_2067	sub-39	85	0	nontarget_window_no_remwake_nearby	5	True
background_2068	sub-39	85	0	nontarget_window_no_remwake_nearby	5	True
background_2069	sub-39	85	0	nontarget_window_no_remwake_nearby	5	True
background_207	sub-104	72	0	nontarget_window_no_remwake_nearby	5	True
background_2070	sub-39	85	0	nontarget_window_no_remwake_nearby	5	True
background_2071	sub-39	85	0	nontarget_window_no_remwake_nearby	5	True
background_2072	sub-39	85	0	nontarget_window_no_remwake_nearby	5	True
background_2073	sub-39	85	0	strict_same_stage_window	5	True
background_2074	sub-39	85	0	strict_same_stage_window	5	True
background_2075	sub-39	85	0	strict_same_stage_window	5	True
background_2076	sub-39	85	0	strict_same_stage_window	5	True
background_2077	sub-39	85	0	strict_same_stage_window	5	True
background_2078	sub-39	85	0	strict_same_stage_window	5	True
background_2079	sub-39	85	0	strict_same_stage_window	5	True
background_208	sub-104	72	0	nontarget_window_no_remwake_nearby	5	True
background_2080	sub-39	85	0	strict_same_stage_window	5	True
background_209	sub-104	72	0	nontarget_window_no_remwake_nearby	5	True
background_210	sub-104	72	0	nontarget_window_no_remwake_nearby	5	True
background_211	sub-104	72	0	nontarget_window_no_remwake_nearby	5	True
background_212	sub-104	72	0	nontarget_window_no_remwake_nearby	5	True
background_213	sub-104	72	0	nontarget_window_no_remwake_nearby	5	True
background_214	sub-104	72	0	nontarget_window_no_remwake_nearby	5	True
background_215	sub-104	72	0	nontarget_window_no_remwake_nearby	5	True
background_216	sub-104	72	0	nontarget_window_no_remwake_nearby	5	True
background_217	sub-104	72	0	nontarget_window_no_remwake_nearby	5	True
background_2179	sub-42	84	0	nontarget_window_no_remwake_nearby	5	True
background_218	sub-104	72	0	nontarget_window_no_remwake_nearby	5	True
background_2180	sub-42	84	0	nontarget_window_no_remwake_nearby	5	True
background_2181	sub-42	84	0	nontarget_window_no_remwake_nearby	5	True
background_2182	sub-42	84	0	nontarget_window_no_remwake_nearby	5	True
background_2183	sub-42	84	0	nontarget_window_no_remwake_nearby	5	True
background_2184	sub-42	84	0	nontarget_window_no_remwake_nearby	5	True
background_2185	sub-42	84	0	nontarget_window_no_remwake_nearby	5	True
background_2186	sub-42	84	0	nontarget_window_no_remwake_nearby	5	True
background_2187	sub-42	84	0	nontarget_window_no_remwake_nearby	5	True
background_2188	sub-42	84	0	nontarget_window_no_remwake_nearby	5	True
background_2189	sub-42	84	0	nontarget_window_no_remwake_nearby	5	True
background_219	sub-104	72	0	nontarget_window_no_remwake_nearby	5	True
background_2190	sub-42	84	0	nontarget_window_no_remwake_nearby	5	True
background_2191	sub-42	84	0	nontarget_window_no_remwake_nearby	5	True
background_2192	sub-42	84	0	nontarget_window_no_remwake_nearby	5	True
background_2193	sub-42	84	0	nontarget_window_no_remwake_nearby	5	True
background_2194	sub-42	84	0	nontarget_window_no_remwake_nearby	5	True
background_2195	sub-42	84	0	nontarget_window_no_remwake_nearby	5	True
background_2196	sub-42	84	0	nontarget_window_no_remwake_nearby	5	True
background_2197	sub-42	84	0	nontarget_window_no_remwake_nearby	5	True
background_2198	sub-42	84	0	nontarget_window_no_remwake_nearby	5	True
background_2199	sub-42	84	0	nontarget_window_no_remwake_nearby	5	True
background_220	sub-104	72	0	nontarget_window_no_remwake_nearby	5	True
background_2200	sub-42	84	0	nontarget_window_no_remwake_nearby	5	True
background_2201	sub-42	84	0	nontarget_window_no_remwake_nearby	5	True
background_2202	sub-42	84	0	strict_same_stage_window	5	True
background_2203	sub-42	84	0	strict_same_stage_window	5	True
background_2204	sub-42	84	0	strict_same_stage_window	5	True
background_2205	sub-42	84	0	strict_same_stage_window	5	True
background_2208	sub-43	87	0	nontarget_window_no_remwake_nearby	5	True
background_2209	sub-43	87	0	nontarget_window_no_remwake_nearby	5	True
background_221	sub-104	72	0	nontarget_window_no_remwake_nearby	5	True
background_2210	sub-43	87	0	nontarget_window_no_remwake_nearby	5	True
background_2211	sub-43	87	0	nontarget_window_no_remwake_nearby	5	True
background_2212	sub-43	87	0	nontarget_window_no_remwake_nearby	5	True
background_2213	sub-43	87	0	nontarget_window_no_remwake_nearby	5	True
background_2215	sub-43	87	0	nontarget_window_no_remwake_nearby	5	True
background_2216	sub-43	87	0	nontarget_window_no_remwake_nearby	5	True
background_2217	sub-43	87	0	nontarget_window_no_remwake_nearby	5	True
background_2218	sub-43	87	0	nontarget_window_no_remwake_nearby	5	True
background_2219	sub-43	87	0	nontarget_window_no_remwake_nearby	5	True
background_222	sub-104	72	0	nontarget_window_no_remwake_nearby	5	True
background_2220	sub-43	87	0	nontarget_window_no_remwake_nearby	5	True
background_2221	sub-43	87	0	nontarget_window_no_remwake_nearby	5	True
background_2222	sub-43	87	0	nontarget_window_no_remwake_nearby	5	True
background_2223	sub-43	87	0	nontarget_window_no_remwake_nearby	5	True
background_2224	sub-43	87	0	nontarget_window_no_remwake_nearby	5	True
background_2225	sub-43	87	0	nontarget_window_no_remwake_nearby	5	True
background_2226	sub-43	87	0	nontarget_window_no_remwake_nearby	5	True
background_2227	sub-43	87	0	nontarget_window_no_remwake_nearby	5	True
background_2228	sub-43	87	0	nontarget_window_no_remwake_nearby	5	True
background_2229	sub-43	87	0	nontarget_window_no_remwake_nearby	5	True
background_223	sub-104	72	0	nontarget_window_no_remwake_nearby	5	True
background_2230	sub-43	87	0	strict_same_stage_window	5	True
background_2231	sub-43	87	0	strict_same_stage_window	5	True
background_2232	sub-43	87	0	strict_same_stage_window	5	True
background_2233	sub-43	87	0	strict_same_stage_window	5	True
background_2234	sub-43	87	0	strict_same_stage_window	5	True
background_2235	sub-43	87	0	strict_same_stage_window	5	True
background_224	sub-104	72	0	nontarget_window_no_remwake_nearby	5	True
background_225	sub-104	72	0	nontarget_window_no_remwake_nearby	5	True
background_226	sub-104	72	0	nontarget_window_no_remwake_nearby	5	True
background_227	sub-104	72	0	nontarget_window_no_remwake_nearby	5	True
background_2271	sub-45	24	0	nontarget_window_no_remwake_nearby	5	True
background_2272	sub-45	24	0	nontarget_window_no_remwake_nearby	5	True
background_2273	sub-45	24	0	nontarget_window_no_remwake_nearby	5	True
background_2274	sub-45	24	0	nontarget_window_no_remwake_nearby	5	True
background_2275	sub-45	24	0	nontarget_window_no_remwake_nearby	5	True
background_2276	sub-45	24	0	nontarget_window_no_remwake_nearby	5	True
background_2277	sub-45	24	0	nontarget_window_no_remwake_nearby	5	True
background_2278	sub-45	24	0	nontarget_window_no_remwake_nearby	5	True
background_2279	sub-45	24	0	nontarget_window_no_remwake_nearby	5	True
background_228	sub-104	72	0	nontarget_window_no_remwake_nearby	5	True
background_2280	sub-45	24	0	nontarget_window_no_remwake_nearby	5	True
background_2281	sub-45	24	0	nontarget_window_no_remwake_nearby	5	True
background_2284	sub-45	24	0	nontarget_window_no_remwake_nearby	5	True
background_2286	sub-45	24	0	nontarget_window_no_remwake_nearby	5	True
background_2287	sub-45	24	0	nontarget_window_no_remwake_nearby	5	True
background_2288	sub-45	24	0	nontarget_window_no_remwake_nearby	5	True
background_2289	sub-45	24	0	nontarget_window_no_remwake_nearby	5	True
background_229	sub-104	72	0	nontarget_window_no_remwake_nearby	5	True
background_2290	sub-45	24	0	nontarget_window_no_remwake_nearby	5	True
background_2291	sub-45	24	0	nontarget_window_no_remwake_nearby	5	True
background_2292	sub-45	24	0	nontarget_window_no_remwake_nearby	5	True
background_2293	sub-45	24	0	strict_same_stage_window	5	True
background_2294	sub-45	24	0	strict_same_stage_window	5	True
background_2295	sub-45	24	0	strict_same_stage_window	5	True
background_2296	sub-45	24	0	strict_same_stage_window	5	True
background_230	sub-104	72	0	strict_same_stage_window	5	True
background_231	sub-104	72	0	strict_same_stage_window	5	True
background_232	sub-104	72	0	strict_same_stage_window	5	True
background_233	sub-104	72	0	strict_same_stage_window	5	True
background_2333	sub-47	87	0	nontarget_window_no_remwake_nearby	5	True
background_2334	sub-47	87	0	nontarget_window_no_remwake_nearby	5	True
background_2335	sub-47	87	0	nontarget_window_no_remwake_nearby	5	True
background_2336	sub-47	87	0	nontarget_window_no_remwake_nearby	5	True
background_2337	sub-47	87	0	nontarget_window_no_remwake_nearby	5	True
background_2338	sub-47	87	0	nontarget_window_no_remwake_nearby	5	True
background_2339	sub-47	87	0	nontarget_window_no_remwake_nearby	5	True
background_234	sub-104	72	0	strict_same_stage_window	5	True
background_2340	sub-47	87	0	nontarget_window_no_remwake_nearby	5	True
background_2341	sub-47	87	0	nontarget_window_no_remwake_nearby	5	True
background_2342	sub-47	87	0	nontarget_window_no_remwake_nearby	5	True
background_2343	sub-47	87	0	nontarget_window_no_remwake_nearby	5	True
background_2344	sub-47	87	0	nontarget_window_no_remwake_nearby	5	True
background_2345	sub-47	87	0	nontarget_window_no_remwake_nearby	5	True
background_2346	sub-47	87	0	nontarget_window_no_remwake_nearby	5	True
background_2347	sub-47	87	0	nontarget_window_no_remwake_nearby	5	True
background_2348	sub-47	87	0	nontarget_window_no_remwake_nearby	5	True
background_2349	sub-47	87	0	nontarget_window_no_remwake_nearby	5	True
background_235	sub-104	72	0	strict_same_stage_window	5	True
background_2350	sub-47	87	0	nontarget_window_no_remwake_nearby	5	True
background_2351	sub-47	87	0	nontarget_window_no_remwake_nearby	5	True
background_2352	sub-47	87	0	nontarget_window_no_remwake_nearby	5	True
background_2353	sub-47	87	0	nontarget_window_no_remwake_nearby	5	True
background_2354	sub-47	87	0	strict_same_stage_window	5	True
background_2355	sub-47	87	0	strict_same_stage_window	5	True
background_2356	sub-47	87	0	strict_same_stage_window	5	True
background_2357	sub-47	87	0	strict_same_stage_window	5	True
background_2358	sub-47	87	0	strict_same_stage_window	5	True
background_2359	sub-47	87	0	strict_same_stage_window	5	True
background_236	sub-104	72	0	strict_same_stage_window	5	True
background_237	sub-104	72	0	strict_same_stage_window	5	True
background_2396	sub-49	29	0	nontarget_window_no_remwake_nearby	5	True
background_2397	sub-49	29	0	nontarget_window_no_remwake_nearby	5	True
background_2398	sub-49	29	0	nontarget_window_no_remwake_nearby	5	True
background_2399	sub-49	29	0	nontarget_window_no_remwake_nearby	5	True
background_2400	sub-49	29	0	nontarget_window_no_remwake_nearby	5	True
background_2401	sub-49	29	0	nontarget_window_no_remwake_nearby	5	True
background_2403	sub-49	29	0	nontarget_window_no_remwake_nearby	5	True
background_2404	sub-49	29	0	nontarget_window_no_remwake_nearby	5	True
background_2405	sub-49	29	0	nontarget_window_no_remwake_nearby	5	True
background_2406	sub-49	29	0	nontarget_window_no_remwake_nearby	5	True
background_2407	sub-49	29	0	nontarget_window_no_remwake_nearby	5	True
background_2408	sub-49	29	0	nontarget_window_no_remwake_nearby	5	True
background_2409	sub-49	29	0	nontarget_window_no_remwake_nearby	5	True
background_2410	sub-49	29	0	nontarget_window_no_remwake_nearby	5	True
background_2411	sub-49	29	0	nontarget_window_no_remwake_nearby	5	True
background_2412	sub-49	29	0	nontarget_window_no_remwake_nearby	5	True
background_2413	sub-49	29	0	nontarget_window_no_remwake_nearby	5	True
background_2414	sub-49	29	0	nontarget_window_no_remwake_nearby	5	True
background_2415	sub-49	29	0	nontarget_window_no_remwake_nearby	5	True
background_2416	sub-49	29	0	nontarget_window_no_remwake_nearby	5	True
background_2417	sub-49	29	0	nontarget_window_no_remwake_nearby	5	True
background_2418	sub-49	29	0	nontarget_window_no_remwake_nearby	5	True
background_2419	sub-49	29	0	nontarget_window_no_remwake_nearby	5	True
background_2420	sub-49	29	0	nontarget_window_no_remwake_nearby	5	True
background_2421	sub-49	29	0	nontarget_window_no_remwake_nearby	5	True
background_2422	sub-49	29	0	nontarget_window_no_remwake_nearby	5	True
background_2423	sub-49	29	0	nontarget_window_no_remwake_nearby	5	True
background_2424	sub-49	29	0	nontarget_window_no_remwake_nearby	5	True
background_2425	sub-49	29	0	nontarget_window_no_remwake_nearby	5	True
background_2426	sub-49	29	0	strict_same_stage_window	5	True
background_2427	sub-49	29	0	strict_same_stage_window	5	True
background_2428	sub-49	29	0	strict_same_stage_window	5	True
background_2429	sub-49	29	0	strict_same_stage_window	5	True
background_2430	sub-49	29	0	strict_same_stage_window	5	True
background_2431	sub-49	29	0	strict_same_stage_window	5	True
background_2432	sub-49	29	0	strict_same_stage_window	5	True
background_2433	sub-49	29	0	strict_same_stage_window	5	True
background_2534	sub-52	31	0	nontarget_window_no_remwake_nearby	5	True
background_2535	sub-52	31	0	nontarget_window_no_remwake_nearby	5	True
background_2536	sub-52	31	0	nontarget_window_no_remwake_nearby	5	True
background_2537	sub-52	31	0	nontarget_window_no_remwake_nearby	5	True
background_2538	sub-52	31	0	nontarget_window_no_remwake_nearby	5	True
background_2539	sub-52	31	0	nontarget_window_no_remwake_nearby	5	True
background_2540	sub-52	31	0	nontarget_window_no_remwake_nearby	5	True
background_2541	sub-52	31	0	nontarget_window_no_remwake_nearby	5	True
background_2542	sub-52	31	0	nontarget_window_no_remwake_nearby	5	True
background_2543	sub-52	31	0	nontarget_window_no_remwake_nearby	5	True
background_2544	sub-52	31	0	nontarget_window_no_remwake_nearby	5	True
background_2545	sub-52	31	0	nontarget_window_no_remwake_nearby	5	True
background_2546	sub-52	31	0	nontarget_window_no_remwake_nearby	5	True
background_2547	sub-52	31	0	nontarget_window_no_remwake_nearby	5	True
background_2548	sub-52	31	0	nontarget_window_no_remwake_nearby	5	True
background_2549	sub-52	31	0	nontarget_window_no_remwake_nearby	5	True
background_2550	sub-52	31	0	nontarget_window_no_remwake_nearby	5	True
background_2551	sub-52	31	0	nontarget_window_no_remwake_nearby	5	True
background_2552	sub-52	31	0	nontarget_window_no_remwake_nearby	5	True
background_2553	sub-52	31	0	nontarget_window_no_remwake_nearby	5	True
background_2554	sub-52	31	0	nontarget_window_no_remwake_nearby	5	True
background_2555	sub-52	31	0	nontarget_window_no_remwake_nearby	5	True
background_2556	sub-52	31	0	nontarget_window_no_remwake_nearby	5	True
background_2557	sub-52	31	0	strict_same_stage_window	5	True
background_2558	sub-52	31	0	strict_same_stage_window	5	True
background_2559	sub-52	31	0	strict_same_stage_window	5	True
background_2560	sub-52	31	0	strict_same_stage_window	5	True
background_2561	sub-52	31	0	strict_same_stage_window	5	True
background_2562	sub-52	31	0	strict_same_stage_window	5	True
background_2658	sub-56	78	0	nontarget_window_no_remwake_nearby	5	True
background_2659	sub-56	78	0	nontarget_window_no_remwake_nearby	5	True
background_2660	sub-56	78	0	nontarget_window_no_remwake_nearby	5	True
background_2661	sub-56	78	0	nontarget_window_no_remwake_nearby	5	True
background_2662	sub-56	78	0	nontarget_window_no_remwake_nearby	5	True
background_2663	sub-56	78	0	nontarget_window_no_remwake_nearby	5	True
background_2664	sub-56	78	0	nontarget_window_no_remwake_nearby	5	True
background_2665	sub-56	78	0	nontarget_window_no_remwake_nearby	5	True
background_2666	sub-56	78	0	nontarget_window_no_remwake_nearby	5	True
background_2667	sub-56	78	0	nontarget_window_no_remwake_nearby	5	True
background_2668	sub-56	78	0	nontarget_window_no_remwake_nearby	5	True
background_2669	sub-56	78	0	nontarget_window_no_remwake_nearby	5	True
background_2670	sub-56	78	0	nontarget_window_no_remwake_nearby	5	True
background_2671	sub-56	78	0	nontarget_window_no_remwake_nearby	5	True
background_2672	sub-56	78	0	nontarget_window_no_remwake_nearby	5	True
background_2673	sub-56	78	0	nontarget_window_no_remwake_nearby	5	True
background_2674	sub-56	78	0	nontarget_window_no_remwake_nearby	5	True
background_2675	sub-56	78	0	nontarget_window_no_remwake_nearby	5	True
background_2676	sub-56	78	0	nontarget_window_no_remwake_nearby	5	True
background_2677	sub-56	78	0	nontarget_window_no_remwake_nearby	5	True
background_2678	sub-56	78	0	nontarget_window_no_remwake_nearby	5	True
background_2679	sub-56	78	0	nontarget_window_no_remwake_nearby	5	True
background_2680	sub-56	78	0	nontarget_window_no_remwake_nearby	5	True
background_2683	sub-56	78	0	nontarget_window_no_remwake_nearby	5	True
background_2684	sub-56	78	0	nontarget_window_no_remwake_nearby	5	True
background_2685	sub-56	78	0	strict_same_stage_window	5	True
background_2686	sub-56	78	0	strict_same_stage_window	5	True
background_2687	sub-56	78	0	strict_same_stage_window	5	True
background_2688	sub-56	78	0	strict_same_stage_window	5	True
background_2689	sub-56	78	0	strict_same_stage_window	5	True
background_2690	sub-56	78	0	strict_same_stage_window	5	True
background_2732	sub-58	78	0	nontarget_window_no_remwake_nearby	5	True
background_2733	sub-58	78	0	nontarget_window_no_remwake_nearby	5	True
background_2734	sub-58	78	0	nontarget_window_no_remwake_nearby	5	True
background_2735	sub-58	78	0	nontarget_window_no_remwake_nearby	5	True
background_2737	sub-58	78	0	nontarget_window_no_remwake_nearby	5	True
background_2738	sub-58	78	0	nontarget_window_no_remwake_nearby	5	True
background_2739	sub-58	78	0	nontarget_window_no_remwake_nearby	5	True
background_2740	sub-58	78	0	nontarget_window_no_remwake_nearby	5	True
background_2741	sub-58	78	0	nontarget_window_no_remwake_nearby	5	True
background_2742	sub-58	78	0	nontarget_window_no_remwake_nearby	5	True
background_2743	sub-58	78	0	nontarget_window_no_remwake_nearby	5	True
background_2744	sub-58	78	0	nontarget_window_no_remwake_nearby	5	True
background_2745	sub-58	78	0	nontarget_window_no_remwake_nearby	5	True
background_2746	sub-58	78	0	nontarget_window_no_remwake_nearby	5	True
background_2747	sub-58	78	0	nontarget_window_no_remwake_nearby	5	True
background_2748	sub-58	78	0	nontarget_window_no_remwake_nearby	5	True
background_2749	sub-58	78	0	nontarget_window_no_remwake_nearby	5	True
background_2750	sub-58	78	0	nontarget_window_no_remwake_nearby	5	True
background_2751	sub-58	78	0	nontarget_window_no_remwake_nearby	5	True
background_2752	sub-58	78	0	nontarget_window_no_remwake_nearby	5	True
background_2753	sub-58	78	0	nontarget_window_no_remwake_nearby	5	True
background_2754	sub-58	78	0	nontarget_window_no_remwake_nearby	5	True
background_2755	sub-58	78	0	nontarget_window_no_remwake_nearby	5	True
background_2756	sub-58	78	0	nontarget_window_no_remwake_nearby	5	True
background_2758	sub-58	78	0	nontarget_window_no_remwake_nearby	5	True
background_2759	sub-58	78	0	nontarget_window_no_remwake_nearby	5	True
background_2762	sub-58	78	0	strict_same_stage_window	5	True
background_2763	sub-58	78	0	strict_same_stage_window	5	True
background_2764	sub-58	78	0	strict_same_stage_window	5	True
background_2765	sub-58	78	0	strict_same_stage_window	5	True
background_2768	sub-59	79	0	nontarget_window_no_remwake_nearby	5	True
background_2769	sub-59	79	0	nontarget_window_no_remwake_nearby	5	True
background_2770	sub-59	79	0	nontarget_window_no_remwake_nearby	5	True
background_2771	sub-59	79	0	nontarget_window_no_remwake_nearby	5	True
background_2772	sub-59	79	0	nontarget_window_no_remwake_nearby	5	True
background_2773	sub-59	79	0	nontarget_window_no_remwake_nearby	5	True
background_2774	sub-59	79	0	nontarget_window_no_remwake_nearby	5	True
background_2776	sub-59	79	0	nontarget_window_no_remwake_nearby	5	True
background_2777	sub-59	79	0	nontarget_window_no_remwake_nearby	5	True
background_2778	sub-59	79	0	nontarget_window_no_remwake_nearby	5	True
background_2779	sub-59	79	0	nontarget_window_no_remwake_nearby	5	True
background_2780	sub-59	79	0	nontarget_window_no_remwake_nearby	5	True
background_2781	sub-59	79	0	nontarget_window_no_remwake_nearby	5	True
background_2783	sub-59	79	0	nontarget_window_no_remwake_nearby	5	True
background_2784	sub-59	79	0	nontarget_window_no_remwake_nearby	5	True
background_2786	sub-59	79	0	nontarget_window_no_remwake_nearby	5	True
background_2787	sub-59	79	0	nontarget_window_no_remwake_nearby	5	True
background_2788	sub-59	79	0	nontarget_window_no_remwake_nearby	5	True
background_2790	sub-59	79	0	nontarget_window_no_remwake_nearby	5	True
background_2791	sub-59	79	0	nontarget_window_no_remwake_nearby	5	True
background_2792	sub-59	79	0	nontarget_window_no_remwake_nearby	5	True
background_2793	sub-59	79	0	nontarget_window_no_remwake_nearby	5	True
background_2794	sub-59	79	0	nontarget_window_no_remwake_nearby	5	True
background_2795	sub-59	79	0	nontarget_window_no_remwake_nearby	5	True
background_2796	sub-59	79	0	nontarget_window_no_remwake_nearby	5	True
background_2797	sub-59	79	0	strict_same_stage_window	5	True
background_2798	sub-59	79	0	strict_same_stage_window	5	True
background_2799	sub-59	79	0	strict_same_stage_window	5	True
background_2800	sub-59	79	0	strict_same_stage_window	5	True
background_2801	sub-59	79	0	strict_same_stage_window	5	True
background_2802	sub-59	79	0	strict_same_stage_window	5	True
background_2803	sub-59	79	0	strict_same_stage_window	5	True
background_2804	sub-59	79	0	strict_same_stage_window	5	True
background_2842	sub-60	80	0	nontarget_window_no_remwake_nearby	5	True
background_2843	sub-60	80	0	nontarget_window_no_remwake_nearby	5	True
background_2844	sub-60	80	0	nontarget_window_no_remwake_nearby	5	True
background_2845	sub-60	80	0	nontarget_window_no_remwake_nearby	5	True
background_2846	sub-60	80	0	nontarget_window_no_remwake_nearby	5	True
background_2847	sub-60	80	0	nontarget_window_no_remwake_nearby	5	True
background_2848	sub-60	80	0	nontarget_window_no_remwake_nearby	5	True
background_2849	sub-60	80	0	nontarget_window_no_remwake_nearby	5	True
background_2850	sub-60	80	0	nontarget_window_no_remwake_nearby	5	True
background_2851	sub-60	80	0	nontarget_window_no_remwake_nearby	5	True
background_2852	sub-60	80	0	nontarget_window_no_remwake_nearby	5	True
background_2853	sub-60	80	0	nontarget_window_no_remwake_nearby	5	True
background_2854	sub-60	80	0	nontarget_window_no_remwake_nearby	5	True
background_2855	sub-60	80	0	nontarget_window_no_remwake_nearby	5	True
background_2856	sub-60	80	0	nontarget_window_no_remwake_nearby	5	True
background_2857	sub-60	80	0	nontarget_window_no_remwake_nearby	5	True
background_2858	sub-60	80	0	nontarget_window_no_remwake_nearby	5	True
background_2859	sub-60	80	0	nontarget_window_no_remwake_nearby	5	True
background_2860	sub-60	80	0	nontarget_window_no_remwake_nearby	5	True
background_2861	sub-60	80	0	nontarget_window_no_remwake_nearby	5	True
background_2862	sub-60	80	0	nontarget_window_no_remwake_nearby	5	True
background_2863	sub-60	80	0	nontarget_window_no_remwake_nearby	5	True
background_2864	sub-60	80	0	nontarget_window_no_remwake_nearby	5	True
background_2865	sub-60	80	0	nontarget_window_no_remwake_nearby	5	True
background_2866	sub-60	80	0	nontarget_window_no_remwake_nearby	5	True
background_2867	sub-60	80	0	nontarget_window_no_remwake_nearby	5	True
background_2868	sub-60	80	0	nontarget_window_no_remwake_nearby	5	True
background_2869	sub-60	80	0	nontarget_window_no_remwake_nearby	5	True
background_2870	sub-60	80	0	strict_same_stage_window	5	True
background_2871	sub-60	80	0	strict_same_stage_window	5	True
background_2872	sub-60	80	0	strict_same_stage_window	5	True
background_2873	sub-60	80	0	strict_same_stage_window	5	True
background_2874	sub-60	80	0	strict_same_stage_window	5	True
background_2875	sub-60	80	0	strict_same_stage_window	5	True
background_2876	sub-60	80	0	strict_same_stage_window	5	True
background_2877	sub-60	80	0	strict_same_stage_window	5	True
background_2909	sub-61	79	0	strict_same_stage_window	5	True
background_2915	sub-62	80	0	nontarget_window_no_remwake_nearby	5	True
background_2916	sub-62	80	0	nontarget_window_no_remwake_nearby	5	True
background_2917	sub-62	80	0	nontarget_window_no_remwake_nearby	5	True
background_2918	sub-62	80	0	nontarget_window_no_remwake_nearby	5	True
background_2919	sub-62	80	0	nontarget_window_no_remwake_nearby	5	True
background_2920	sub-62	80	0	nontarget_window_no_remwake_nearby	5	True
background_2921	sub-62	80	0	nontarget_window_no_remwake_nearby	5	True
background_2922	sub-62	80	0	nontarget_window_no_remwake_nearby	5	True
background_2923	sub-62	80	0	nontarget_window_no_remwake_nearby	5	True
background_2924	sub-62	80	0	nontarget_window_no_remwake_nearby	5	True
